4002.0,2.0,7650000.0,2015,2015,2016
4003.0,5.0,8025000.0,2015,2015,2016
4026.0,3.0,278982.0,2015,2015,2017
4025.0,3.0,320456.0,2015,2015,2017
4298.0,3.0,636500.0,2015,2016,2017
4300.0,3.0,599900.0,2015,,2017
4302.0,3.0,666600.0,2015,2016,2017
4303.0,3.0,725600.0,2015,2016,2017
4304.0,3.0,465500.0,2015,,2017
4305.0,3.0,570600.0,2015,,2017
4299.0,3.0,743500.0,2015,2016,2017
3842.0,5.0,4735000.0,2014,2014,2016
3840.0,3.0,624825.0,2014,2015,2017
3841.0,3.0,736229.0,2014,2015,2017
3997.0,5.0,11500000.0,2015,,2015
4295.0,3.0,494500.0,2015,2015,2017
4297.0,3.0,581900.0,2015,,2017
4430.0,6.0,7290000.0,2015,,2016
4429.0,6.0,8095000.0,2015,2015,2016
4433.0,5.0,33000000.0,2015,,2015
4436.0,2.0,47200000.0,2015,,2015
4434.0,5.0,41500000.0,2015,,2015
4435.0,2.0,38800000.0,2015,,2016
4432.0,2.0,40700000.0,2015,2015,2015
4423.0,3.0,2845000.0,2015,2015,2017
4424.0,3.0,2745000.0,2015,2015,2016
4422.0,1.0,2310127.0,2015,2016,2017
4437.0,1.0,56200000.0,2015,2015,2015
4438.0,1.0,52800000.0,2015,,2015
4292.0,3.0,307206.0,2015,2015,2017
4293.0,3.0,332312.0,2015,2015,2017
4294.0,3.0,366576.0,2015,2015,2017
4439.0,3.0,444206.0,2015,2016,2017
4440.0,3.0,459286.0,2015,2016,2017
4539.0,3.0,635000.0,2016,2016,2016
4441.0,3.0,2660900.0,2015,2015,2016
4538.0,3.0,532000.0,2016,2016,2016
4537.0,3.0,561000.0,2016,2016,2016
4426.0,6.0,1409330.0,2015,2015,2017
4427.0,6.0,1561366.0,2015,2015,2017
4291.0,3.0,264734.0,2015,2015,2017
4007.0,6.0,787831.0,2015,2016,2017
4004.0,6.0,885831.0,2015,2016,2017
4540.0,6.0,885831.0,2016,,2017
3999.0,3.0,695176.0,2015,,2017
4000.0,3.0,508281.0,2015,,2017
4001.0,3.0,624002.0,2015,,2017
4555.0,1.0,1127300.0,2016,2016,2017
4552.0,1.0,917100.0,2016,2016,2017
4553.0,1.0,1035000.0,2016,2016,2017
4554.0,1.0,1009300.0,2016,2016,2017
2650.0,1.0,939365.0,2012,2012,2017
2655.0,1.0,794078.0,2012,2012,2017
2656.0,1.0,899067.0,2012,2014,2017
4542.0,3.0,544700.0,2016,2016,2017
3225.0,3.0,404652.0,2014,2014,2017
3226.0,3.0,434886.0,2014,2014,2017
3227.0,3.0,465166.0,2014,2014,2017
3228.0,3.0,451858.0,2014,2015,2017
3236.0,6.0,3082200.0,2014,2014,2017
3235.0,6.0,3298902.0,2014,2014,2017
3234.0,6.0,2956575.0,2014,2014,2017
2042.0,4.0,595000.0,,2016,2016
2041.0,4.0,545000.0,,2016,2016
2610.0,1.0,833336.0,2012,2012,2017
2609.0,1.0,759835.0,2012,2012,2017
2608.0,1.0,735267.0,2012,2012,2017
3229.0,3.0,482016.0,2014,2015,2017
3230.0,3.0,511596.0,2014,2014,2017
3491.0,6.0,680000.0,2014,2016,2017
3492.0,6.0,730000.0,2014,2016,2017
3481.0,1.0,797300.0,2014,2014,2016
3482.0,1.0,886066.0,2014,2014,2016
3483.0,1.0,846133.0,2014,2014,2016
3485.0,1.0,952035.0,2014,2014,2016
3717.0,1.0,717495.0,2014,2014,2016
3718.0,1.0,707556.0,2014,,2016
3719.0,1.0,749357.0,2014,,2016
3720.0,1.0,781792.0,2014,2014,2016
3721.0,1.0,844465.0,2014,2014,2016
3486.0,1.0,999000.0,2014,2014,2016
3488.0,1.0,1082011.0,2014,2014,2017
3696.0,1.0,32057705.0,2014,,2014
3706.0,6.0,2829010.0,2014,,2016
3707.0,2.0,34300000.0,2014,2015,2014
3714.0,1.0,576549.0,2014,,2016
3715.0,1.0,617815.0,2014,,2016
3716.0,1.0,666598.0,2014,2014,2016
4042.0,1.0,2930000.0,2015,2016,2017
4043.0,1.0,3290000.0,2015,2016,2017
4029.0,1.0,11535000.0,2015,,2016
4030.0,1.0,14045000.0,2015,,2016
4234.0,1.0,2710000.0,2015,,2017
4239.0,1.0,13275000.0,2015,,2016
4244.0,6.0,745084.0,2015,2016,2017
4250.0,6.0,972484.0,2015,2016,2017
4245.0,6.0,781084.0,2015,2016,2017
4246.0,6.0,811884.0,2015,2016,2017
4247.0,6.0,837584.0,2015,2016,2017
4031.0,1.0,14565000.0,2015,2015,2016
4232.0,6.0,5682000.0,2015,,2016
4233.0,6.0,6431000.0,2015,,2016
4248.0,6.0,911084.0,2015,2016,2017
4249.0,6.0,898784.0,2015,2016,2017
4454.0,3.0,503586.0,2016,2016,2017
4455.0,3.0,525777.0,2016,2016,2017
4458.0,3.0,618565.0,2016,2016,2017
4459.0,3.0,554400.0,2016,2016,2017
4448.0,1.0,1741555.0,2015,2015,2017
